id,price
100293,4316645.050949064
100294,8736777.256369052
100295,3850763.959177743
100296,2640417.950245123
100297,4052013.467425153
100298,3340658.839435377
100299,22259921.109818384
100300,4195727.2944374615
100301,5264150.38826062
100302,1969502.4067833037
100303,11937649.833859952
100304,2213748.746258065
100305,4654109.939918302
100306,2012321.261602787
100307,1856952.6895092865
100308,2465170.775307119
100309,1959715.483283498
100310,5522776.932154216
100311,5850012.971708607
100312,3814094.9164718296
100313,4740235.0724022845
100314,5076735.979334865
100315,7717336.162201304
100316,11495240.93294397
100317,8131836.1483652
100318,5539832.042094171
100319,8378306.012984686
100320,3003456.964007528
100321,6302693.669797368
100322,3311269.728558366
100323,3810055.2775786873
100324,4093954.1605506972
100325,3007385.738065202
100326,6458579.225769763
100327,3195111.276297372
100328,5012400.478016012
100329,2638148.155326881
100330,3303487.346639669
100331,1587412.3416429274
100332,4722772.378827415
100333,4329183.682475262
100334,5024497.554079834
100335,14029390.719368618
100336,3197533.377394014
100337,12097421.147830687
100338,2957777.43151288
100339,1918890.5937459925
100340,3745268.4168810733
100341,1637542.4065979347
100342,1627895.0444828125
100343,9313351.928022522
100344,2021735.9223440532
100345,9832767.063805906
100346,4058916.4326730557
100347,2650117.9010941735
100348,1660999.6287114897
100349,8108048.313948849
100350,6122627.465275201
100351,12558817.437420093
100352,3470506.1204240997
100353,1777515.34059928
100354,1599728.5868060312
100355,3885567.76705446
100356,6297162.526238438
100357,1221605.6889298954
100358,1334619.2139370488
100359,1702844.715070304
100360,4730521.87894422
100361,4228253.585747423
100362,5465829.266739793
100363,1600254.9794783604
100364,5129880.563354326
100365,5283020.482729456
100366,5510021.8350208085
100367,1900483.836073272
100368,7367689.798199115
100369,1809046.8514286482
100370,4031539.582650808
100371,2064130.9529301126
100372,6831391.206457669
100373,13441899.014730334
100374,4501296.198861591
100375,1454053.0901760086
100376,8921641.798291167
100377,3051385.778640412
100378,3249635.2017724947
100379,6231611.59997796
100380,5837734.347430982
100381,5251487.656216982
100382,4630540.895369796
100383,7669849.744243049
100384,4192160.6033202847
100385,11740953.251897687
100386,3191659.239525952
100387,6648525.407669102
100388,1644700.4515116576
100389,5993630.671589694
100390,6690517.27768595
100391,6900806.608179397
100392,2022015.7937279511
100393,11344332.870142074
100394,12609193.990436176
100395,29487396.21311776
100396,4057239.4369216077
100397,4203674.340063765
100398,13771646.802723141
100399,3269585.672450127
100400,2218657.7149550756
100401,4687537.511402354
100402,5439250.42351819
100403,3878534.8224115046
100404,8460026.139132492
100405,3404770.8918295046
100406,2807433.84227273
100407,2495940.4202275295
100408,4156121.394528801
100409,10389600.924280114
100410,3957680.4179333923
100411,6526671.30770208
100412,2798413.7722563236
100413,7971931.532056282
100414,4902415.572029613
100415,1533799.2865439106
100416,5302046.092944184
100417,1677640.8005817432
100418,1718807.4666081471
100419,3140534.1021653
100420,4682776.573361673
100421,1568889.312205433
100422,5296813.892271084
100423,17971826.99210118
100424,4274106.86205332
100425,1666672.1859190566
100426,3537381.6976482156
100427,6694539.307139753
100428,1222678.671297961
100429,1911145.8946105242
100430,3208955.153118107
100431,5716640.762886076
100432,1224548.730498393
100433,11955788.346374469
100434,3498814.946727572
100435,5303590.00478412
100436,2208931.560467678
100437,7534422.753286712
100438,4239525.555377059
100439,4119715.232303
100440,17601907.151100174
100441,4560127.274178258
100442,5275316.614202701
100443,4007294.836845002
100444,5786093.793655009
100445,4167828.9878533585
100446,6344390.510073074
100447,1754832.8866296695
100448,19033667.37035159
100449,2379198.5077062203
100450,2705918.3958363985
100451,1802753.613984163
100452,4932402.156180986
100453,8611564.354188709
100454,16387957.184182636
100455,3490179.2631895253
100456,2740918.782816732
100457,8016791.294968249
100458,2398471.0097817383
100459,5422823.59553062
100460,2459889.34818004
100461,1627207.6399448356
100462,2652819.6815353585
100463,5760309.205213451
100464,1498926.2173919887
100465,7599866.381147625
100466,3118548.2910279324
100467,8255895.186389421
100468,4293880.715790816
100469,6199123.55316299
100470,1792728.5293693603
100471,1707213.4242675444
100472,2858676.1317711333
100473,2642287.6885484722
100474,1848603.2159131002
100475,5912660.522895817
100476,1168091.7868015398
100477,9624680.55975233
100478,3986620.980504814
100479,4128042.1613836186
100480,4001347.434886045
100481,1968740.776568826
100482,8811534.144061713
100483,7612099.760076882
100484,2534223.679513214
100485,3629609.4412089456
100486,10373965.047666438
100487,9039706.720916951
100488,3057474.195780246
100489,1625588.3439051886
100490,6941300.245039215
100491,5724680.356909418
100492,2286497.9845006475
100493,6802870.1929947855
100494,9790972.843267271
100495,2310919.726720687
100496,3194185.1486176886
100497,8904618.85938824
100498,3429463.5526747312
100499,3490224.7183457348
100500,6126870.35265183
100501,24708025.450282834
100502,2163169.5380308977
100503,2968453.7411616645
100504,1328920.7023433822
100505,3888428.458769498
100506,4716381.614968258
100507,4188106.280517768
100508,6437808.73930636
100509,9181393.423865749
100510,4151029.5774632664
100511,3374062.6007629535
100512,3473235.009261677
100513,12706022.231219854
100514,7869864.546119956
100515,6707699.216459737
100516,7444806.525532441
100517,1573410.7297025544
100518,3012431.574518671
100519,7411766.875519389
100520,4400679.789739454
100521,8609255.143299267
100522,5104740.400427615
100523,2291418.305419181
100524,8537006.096452395
100525,2709354.202522382
100526,3777524.1944741877
100527,5317381.215239117
100528,9006508.72846492
100529,8468018.15023804
100530,3079709.125653177
100531,4785474.148481364
100532,2615334.3102509915
100533,1336449.9652378478
100534,4575763.360638438
100535,3165800.1556156566
100536,7172581.793325869
100537,6579261.724824252
100538,6303471.267709075
100539,5181551.98407806
100540,2545493.0508103557
100541,1726985.5601688214
100542,4156336.245886462
100543,2476218.3012234243
100544,6772346.894188503
100545,2800080.137496508
100546,7641454.566088235
100547,6631370.99896249
100548,3250416.218490271
100549,11506843.025285915
100550,5337592.377494758
100551,2990479.298794772
100552,1446639.077381394
100553,4074755.094256303
100554,2626075.3376575112
100555,1845309.9201261539
100556,21278267.33437298
100557,4984293.454347094
100558,5642801.810956716
100559,11385333.851203755
100560,2917783.632620427
100561,7580126.104433041
100562,6925409.248752233
100563,5945637.473194027
100564,2409288.859747001
100565,2360488.5321442634
100566,7372981.369576891
100567,4024914.9615867436
100568,6072778.64963567
100569,2202238.874928176
100570,2306665.639292837
100571,2244207.2456323775
100572,8766209.189190341
100573,10122233.742386257
100574,3611963.1135426015
100575,6799400.102260977
100576,1552025.8742431386
100577,8295647.605045232
100578,4447624.418751649
100579,2260212.823167669
100580,4283595.523709558
100581,5028461.417681463
100582,2649999.431455312
100583,6904275.510685975
100584,5289141.0612396365
100585,6301949.093395235
100586,2549140.2278514924
100587,2649553.618519973
100588,5810558.454809936
100589,2085160.6164398277
100590,2977631.019057927
100591,1507128.94078811
100592,4349772.198702033
100593,1761913.118489126
100594,1236467.6095289788
100595,13361575.339842182
100596,9366590.605802616
100597,3256622.967397376
100598,6661409.329495529
100599,7452770.539047956
100600,2553958.3820434283
100601,3588382.753955976
100602,1902480.0863100658
100603,2219062.7208428956
100604,5273647.753222772
100605,6443756.460017976
100606,5688393.064311425
100607,3967516.483590828
100608,1153891.6283942852
100609,3521233.38347516
100610,4496256.673775974
100611,3392444.1651791646
100612,7788502.593434026
100613,3586062.87276067
100614,1564864.6686170553
100615,6047455.6423508115
100616,2843221.2145134774
100617,8924576.405097159
100618,19861940.527811036
100619,3509888.878404421
100620,3876042.634691842
100621,11020506.447490077
100622,5474985.857518244
100623,4992704.216379722
100624,1464078.7349147052
100625,4781187.7197976895
100626,6387681.792531741
100627,6488216.312346488
100628,8049482.543122872
100629,5051713.915880584
100630,3429277.9234487894
100631,12564207.032227596
100632,3717032.2896806644
100633,2225302.2299559065
100634,3972834.427898744
100635,3855670.711715466
100636,4841880.9341793405
100637,2579250.886928544
100638,2947530.4224579656
100639,4364199.224668202
100640,2104405.788047048
100641,11172815.419295873
100642,3357952.8633140563
100643,8516757.781847045
100644,7293417.492909459
100645,8587366.674473017
100646,2512522.3426516345
100647,3886595.7276503905
100648,3724739.7949311496
100649,3507970.0752202547
100650,6195684.424420038
100651,7010586.436264896
100652,2605896.7279450214
100653,5745684.216909994
100654,2326240.674580793
100655,2002031.9473731979
100656,2813380.3329025186
100657,1935851.6355961137
100658,3395242.021226384
100659,6661018.581607073
100660,3621485.4851283464
100661,5749602.859362128
100662,6046656.535502669
100663,6948513.200617949
100664,1617932.4162627568
100665,6654492.769822493
100666,2319394.7408980797
100667,3945593.908190868
100668,11124731.93986064
100669,3788213.1029689545
100670,3533694.8179431697
100671,1387276.8280427365
100672,5647523.43264078
100673,8028969.2316804165
100674,1598501.0271664714
100675,4496387.447743008
100676,5653127.523363922
100677,4148045.638069814
100678,4365384.906795041
100679,2930432.832821989
100680,4215084.071950188
100681,3061249.1532570175
100682,2614127.74508445
100683,7006892.955377274
100684,6777635.090786167
100685,3084435.767533541
100686,2426905.6749618603
100687,4944446.522755752
100688,16792342.459380075
100689,2882177.3443324487
100690,1530675.8953827205
100691,1262050.3295209385
100692,8201470.559337883
100693,5781163.317083999
100694,5917409.774003828
100695,9592861.580300786
100696,8733012.540066188
100697,2511914.595590918
100698,2891882.290730006
100699,13844610.191969302
100700,56713823.00736438
100701,3069305.914233001
100702,9501606.693829885
100703,4493282.736041515
100704,2093875.2291395557
100705,2255204.75396551
100706,6145293.423730252
100707,6276164.824635933
100708,3117523.1507367394
100709,5122724.759028441
100710,2549603.863870142
100711,4671412.605646243
100712,7471605.289520553
100713,3845818.5198970824
100714,2566664.8349768375
100715,7465671.075651161
100716,6125460.438148497
100717,4968486.065096896
100718,4963287.802266517
100719,2729174.1003591814
100720,2186982.587143017
100721,7192836.775985248
100722,3374737.3094509556
100723,3905241.994358241
100724,2312584.223907546
100725,2066414.8837725543
100726,1631936.1198227364
100727,13717946.034879372
100728,4146902.2057332997
100729,3594182.2678127396
100730,5423134.192617701
100731,2452037.794938034
100732,5183047.890790308
100733,2486968.3787961616
100734,5564499.054473106
100735,4754678.769436798
100736,2219514.8351200605
100737,3577480.9215446776
100738,1621141.771720377
100739,9818452.435082447
100740,2590654.737561724
100741,5195311.086754454
100742,3967021.568688852
100743,1755078.0985325384
100744,4640353.977204892
100745,3285455.3745163395
100746,3042403.3209716063
100747,1360085.3374502044
100748,6108436.372297481
100749,11262605.72603896
100750,3821907.7305891556
100751,7823791.613998616
100752,5702634.2368438365
100753,4744931.15443776
100754,4807721.03157566
100755,2935020.704831424
100756,6309393.210636208
100757,5706699.557006919
100758,9012200.131308695
100759,6634286.966470828
100760,1802558.1070763047
100761,1986077.2002890771
100762,4186315.3948622304
100763,4595393.835378102
100764,1905228.8672342675
100765,3005366.1984340497
100766,4061518.6670410004
100767,3109338.7594346227
100768,1545675.8731299338
100769,2969426.466470359
100770,3839601.869632622
100771,2224598.8773282724
100772,3305780.822224808
100773,5514679.0696450295
100774,6438029.083669825
100775,1889169.2372813441
100776,5391674.229022063
100777,2820094.68523858
100778,7247422.88778423
100779,2016003.640240084
100780,2951338.5845391364
100781,6146456.0135081755
100782,3302588.9033499495
100783,4867185.731146561
100784,10059679.723024933
100785,2689697.2500112886
100786,2542995.6814751294
100787,4234847.47083866
100788,10723669.324360667
100789,1466140.3781677943
100790,11756077.738297554
100791,3882054.252234447
100792,1514639.6557788278
100793,3825486.5753927343
100794,3484450.990375529
100795,8235832.208959187
100796,4847450.542589377
100797,3151408.9974552086
100798,3202742.2602915904
100799,5212773.037343121
100800,3140214.093012302
100801,2779332.7205092893
100802,2669594.662506042
100803,2359623.6768606734
100804,1964940.3957046925
100805,3168646.417961399
100806,5410698.885366069
100807,2312579.7411946314
100808,7739990.60779915
100809,8753136.522206321
100810,35586932.04142382
100811,4734600.06834851
100812,2724010.86774359
100813,3596078.133803116
100814,3871428.9575665025
100815,4227955.129035491
100816,8031813.022165834
100817,2976434.407317066
100818,11161119.366298504
100819,5807768.29823156
100820,2254504.0802788325
100821,9971296.09560948
100822,2202164.761235742
100823,3394713.0910570556
100824,3570884.130222501
100825,6336980.290427187
100826,5259253.859443936
100827,5421832.494106776
100828,3174336.853202053
100829,7051734.372238378
100830,4850610.4291701885
100831,3552609.4116732255
100832,1984429.8593013182
100833,2911886.309923267
100834,1274410.0197963035
100835,4985709.95621702
100836,7955809.1274834415
100837,2827915.763246305
100838,7432113.663454196
100839,2318277.6500418154
100840,3717594.840066831
100841,2762589.7190483953
100842,2441187.440384679
100843,3096800.980404548
100844,4835046.656238621
100845,3488256.9798004273
100846,3644388.1581924935
100847,2455458.287762775
100848,8514641.70937851
100849,1061038.5521251464
100850,4636352.298578262
100851,4592934.638751241
100852,5027282.535830361
100853,1205217.8922638597
100854,22197075.964943428
100855,2135789.9737832225
100856,3080605.2637456297
100857,4703894.149202913
100858,5110199.791843483
100859,3523372.6082370006
100860,5180839.553195065
100861,44262324.24951095
100862,2498051.7187674665
100863,2987349.593994299
100864,5624071.597828045
100865,5506867.8200038355
100866,6044126.472046936
100867,2613160.9644539244
100868,6930676.965997206
100869,17907049.00170243
100870,1867262.3411840664
100871,9495137.767767787
100872,3964555.146726015
100873,4020517.1815119176
100874,10193849.962281158
100875,2195396.439961505
100876,6972493.252895821
100877,6184080.5707139615
100878,2844919.3376999698
100879,2069579.1524023158
100880,4342860.605410065
100881,1686834.6040780507
100882,2266458.344125454
100883,2355589.823706255
100884,4370307.425017173
100885,13946248.166070089
100886,2721958.8534733173
100887,5633028.682987002
100888,7976363.503720546
100889,11741371.571223529
100890,2964988.0637544217
100891,1687222.8585478242
100892,1603344.345987583
100893,5873238.844364649
100894,4528669.891803546
100895,1859913.059325608
100896,8304032.375622709
100897,2543534.5068060155
100898,3421969.352153045
100899,3649005.207192897
100900,4148078.0564685613
100901,2632350.704726038
100902,2345939.8388589416
100903,4269279.943839122
100904,2273605.007455436
100905,5535609.806929931
100906,5966099.139862314
100907,5740682.154438633
100908,3578051.6501835003
100909,3709896.4746360923
100910,2976281.2986886376
100911,15626928.99063838
100912,6821354.6279267585
100913,3365594.4696983304
100914,6673891.268651426
100915,3906376.8730214275
100916,2429196.841520692
100917,804603.0523434544
100918,5183410.113332927
100919,5147283.899830568
100920,3453526.032833009
100921,944542.0819021446
100922,2121069.8026929623
100923,4669682.117116513
100924,6412784.343603625
100925,2781720.582414554
100926,2436809.9205359356
100927,3078669.9664346515
100928,4854029.195304051
100929,2767872.074812443
100930,6691691.175626597
100931,4412706.027395763
100932,1839568.5478915293
100933,2184378.06642728
100934,2463995.442336864
100935,5271898.015110876
100936,2211231.0751250135
100937,2760897.9198131696
100938,1985390.452868617
100939,4493717.106253789
100940,1672568.7699628307
100941,1437012.65785948
100942,9213295.30947247
100943,2634540.7506482326
100944,3633181.629325807
100945,1663765.8164222864
100946,2686665.982969591
100947,6661554.093447169
100948,8270401.484008086
100949,2724161.266723769
100950,6426828.4503583135
100951,6715879.096763985
100952,5483151.320353462
100953,2959408.7971932846
100954,4555096.084276518
100955,1890071.5812325608
100956,2968992.0001743785
100957,10210847.560030289
100958,5074891.111532756
100959,27744583.51205456
100960,2902064.523615556
100961,3913111.969346682
100962,1941565.4566210979
100963,5507385.360081921
100964,3798819.404028439
100965,9985664.518729001
100966,4434594.808216184
100967,3941378.5838291785
100968,4421037.900216387
100969,7436337.716199111
100970,4354016.058590419
100971,4386423.064212845
100972,4474866.976914121
100973,1975782.588403162
100974,4982957.151952005
100975,2246509.072987948
100976,5027349.394444067
100977,6807116.448169309
100978,8672282.419203464
100979,1601185.186657388
100980,3132627.584362544
100981,6568513.605940749
100982,6695223.156924362
100983,2951063.499108706
100984,10347343.922188949
100985,2141925.2670071833
100986,6488857.67798996
100987,2735656.8387913704
100988,4647799.375609502
100989,9133786.141763577
100990,3084183.3523381418
100991,6832507.61161341
100992,1754547.9850706912
100993,8189747.120244189
100994,6495647.113919466
100995,1428989.8627476636
100996,1501894.0288961623
100997,5469466.485184039
100998,2292448.738720147
100999,5404155.68945454
101000,9135890.934058387
101001,4590419.130291071
101002,1037000.0070073772
101003,3806031.5725232945
101004,8587175.703532055
101005,11004518.81706428
101006,1148439.1894662825
101007,4179527.210623689
101008,2509428.8299667784
101009,1771993.398193033
101010,3910498.7582467427
101011,2812180.757117478
101012,3876144.5661905836
101013,2521432.1016200506
101014,987525.4868822669
101015,4714791.246946009
101016,6135924.84117331
101017,5320447.186912146
101018,11307908.379207995
101019,3805773.0067449906
101020,2393899.5270489664
101021,2366351.5120276297
101022,9800216.58178069
101023,2161978.6788796363
101024,6942588.277933711
101025,11575767.843710985
101026,6030280.218033407
101027,3935555.324217231
101028,4043504.9439082434
101029,2007750.2827815837
101030,8907143.03667896
101031,6613058.282357477
101032,1733898.38231777
101033,2789369.6121831504
101034,5514113.47295942
101035,5195511.444157768
101036,2604528.9971688343
101037,4440054.127748224
101038,15014668.012131311
101039,5018580.630112587
101040,3207449.725956765
101041,2107906.817275147
101042,2212562.2739205007
101043,2451702.666526741
101044,13303081.209622962
101045,3169783.8791083647
101046,10132367.136291744
101047,3358618.1544779367
101048,6190721.326769859
101049,4066187.439248173
101050,7667586.083695
101051,3969048.573235826
101052,4112639.3548912457
101053,4155927.5887849513
101054,7155365.831999134
101055,6628305.020396178
101056,8170422.149994625
101057,2186008.416279339
101058,6525858.093342129
101059,6090453.161072046
101060,2455737.7989480826
101061,2034452.1129555167
101062,4924117.165085855
101063,2793537.0653383858
101064,4304359.002096897
101065,7031067.740800098
101066,5046507.176464866
101067,1982587.226128558
101068,4335784.749686163
101069,3012551.8100646934
101070,2451378.3699964774
101071,2139516.933394837
101072,8158628.944558665
101073,2797639.5747595117
101074,2849751.8802238065
101075,3818738.4485364486
101076,1282814.5564908679
101077,5275869.452546323
101078,4843799.061926155
101079,4955921.311602017
101080,1982181.2944279278
101081,3388928.4228519434
101082,5083394.748150808
101083,12899684.02495989
101084,991994.6029441712
101085,2731586.744156792
101086,6699105.380356825
101087,3639360.602219531
101088,1346516.3437908175
101089,7016201.212799134
101090,2104327.0885784626
101091,2159816.495558141
101092,4403633.60002305
101093,2853187.2865562653
101094,2161867.658323975
101095,8936471.233470611
101096,7537451.219927929
101097,2825922.492912424
101098,1974255.4308631578
101099,2083938.5018457312
101100,5097199.510476559
101101,1796111.6320603134
101102,6012052.637587427
101103,5515124.538143055
101104,5418852.3290045075
101105,5111622.478869672
101106,7156519.910964976
101107,6416956.285164942
101108,2001866.1687532938
101109,10341466.6311221
101110,2286066.169853072
101111,1372625.462834696
101112,957303.1567507243
101113,1631596.9352216327
101114,7425356.521195894
101115,3532417.2708409824
101116,31222730.63773493
101117,3030824.2922756956
101118,797805.9921398129
101119,6563815.133271852
101120,3199387.3589299605
101121,3174883.9616549294
101122,1595127.6250072236
101123,5447057.401903005
101124,15139947.595992934
101125,3270251.13289226
101126,9053448.325014135
101127,5401319.099060134
101128,8147571.373181588
101129,3752066.1205016146
101130,4972746.608787369
101131,4911158.9669134775
101132,1232899.0364234399
101133,3364021.8781569013
101134,4580083.559487691
101135,4571591.953804706
101136,1621715.4756626557
101137,3915463.4975433485
101138,3565555.2024239413
101139,6332742.383757984
101140,6454732.802012905
101141,2783552.8721947335
101142,7167213.140114901
101143,1789277.7589618696
101144,8110088.255666113
101145,2686322.9885074664
101146,4829474.068762284
101147,3205919.380209544
101148,3364153.254928161
101149,3037857.5308107943
101150,4428370.152730517
101151,4311806.457533058
101152,10466908.40129626
101153,7584575.355286013
101154,30821694.814451307
101155,7165931.409715708
101156,3861206.961007947
101157,1970516.8869865031
101158,16768777.26163968
101159,26617809.005286682
101160,1615382.4744532928
101161,3280302.8729356807
101162,7279601.740665255
101163,6855758.1472995365
101164,5916955.490121771
101165,5681118.734331705
101166,3469479.4514191505
101167,8292092.216236818
101168,1889213.5060203294
101169,5027785.537225664
101170,3563785.4134819396
101171,1190253.1355018893
101172,6371037.443871728
101173,4965715.02296086
101174,3242176.0718580685
101175,4349048.690252365
101176,5557738.453962229
101177,9718160.35045514
101178,6159774.53120839
101179,7792794.870625204
101180,2710469.882106478
101181,4454723.81034283
101182,6988204.449370547
101183,3500287.8008326576
101184,1324675.9804223506
101185,5167937.976427897
101186,4861569.485776365
101187,2940396.1339265583
101188,4022676.049759132
101189,7769008.7585770385
101190,7723671.866680159
101191,3309028.892971784
101192,2095499.0291716962
101193,4383774.800990668
101194,4151627.7069815854
101195,2645989.0543478313
101196,2330560.5280239903
101197,2480458.197156
101198,4465274.118227694
101199,6383509.154883354
101200,1843169.3987885888
101201,4907793.152226695
101202,11131708.66507143
101203,5233940.8567029135
101204,7040184.056430806
101205,6527067.874345714
101206,2754030.4903212297
101207,2400217.1738456874
101208,6188188.061232405
101209,2266457.7319818977
101210,4214810.956534677
101211,6259039.229481887
101212,5717210.436781015
101213,6779604.986146433
101214,6057161.656705536
101215,3626850.889163266
101216,4650332.7925511245
101217,4265027.896931418
101218,8223496.0866005765
101219,1753217.0852778633
101220,11052733.268276395
101221,11572262.263992345
101222,4777349.989853587
101223,6653202.254804044
101224,7662514.412556702
101225,10139850.426780252
101226,10162147.966655314
101227,11057487.012437003
101228,4995864.648860993
101229,6227430.161125155
101230,2899202.7667781813
101231,3336033.5019373493
101232,2290990.09749351
101233,4811975.579391969
